austria.trk
5.85 .15 .25 .15 .8 .3 35 .5 1 0 12
1181.041141 831.16076 299.366796
1143.434152 896.964554 372.05575
3729.107568 741.675207 -2207.070311
2498.091764 1875.766367 -671.375566
2736.596598 1800.30566 -641.488204
2717.488798 1816.441178 -663.297354
2194.940318 973.697662 312.253225
1196.243415 691.309714 -613.315572
706.600212 1483.744997 -618.279502


brands.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 10
1249.506013 1974.298461 -77.701539
1099.994266 1419.168572 476.702733
1202.402902 851.402054 306.05575
3729.107568 741.675207 -2207.070311
2498.091764 1875.766367 -671.375566
2736.596598 1800.30566 -641.488204
2670.488798 1745.441178 -583.668448
2192.159068 973.885162 309.471975
1196.243415 691.309714 -613.315572
706.600212 1483.744997 -618.279502


qual_monaco.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 18
692.253794 1164.984345 -439.735389
576.877451 -829.146148 -2416.046576
1682.0258 1673.759199 268.279502
2301.279563 1748.482223 -347.963905
2515.339449 2203.040874 -30.933216
2597.700489 1958.640814 17.414312
2787.694558 1980.893627 -137.290368
1944.944076 2162.674752 -942.163373
1408.3915 1192.595487 155.790368
1120.782032 1408.994042 -191.598186
627.038013 842.299684 546.413291
749.605781 1121.368557 247.831103
-91.72384 1020.638529 -589.48876
689.364429 495.620188 346.244105
466.72906 120.292941 -34.905307
302.335004 247.945878 -186.502496
-463.958175 472.582804 606.112733
1652.877934 656.249743 -1508.734999

monaco.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 18
628.800669 1245.578095 -342.360389
1742.617075 5397.279877 3905.531213
1696.0258 1658.759199 254.279502
2302.279563 1769.482223 -347.963905
2516.339449 2203.040874 -30.933216
2597.700489 1957.640814 17.414312
2788.694558 1986.893627 -133.290368
1927.944076 2151.674752 -942.163373
1338.3915 1216.845487 102.290368
1156.032032 1314.837792 -92.816936
662.538013 580.299684 760.913291
748.605781 1120.368557 247.831103
7.27616 967.638529 -480.48876
629.364429 483.620188 293.244105
468.72906 117.292941 -34.905307
213.022504 242.945878 -107.252496
-310.083175 537.770304 484.612733
2010.53809 582.584704 -1819.395155

628.800669 1245.578095 -342.360389
576.877451 -829.146148 -2416.046576
1696.0258 1658.759199 254.279502
2302.279563 1769.482223 -347.963905
2516.339449 2203.040874 -30.933216
2597.700489 1957.640814 17.414312
2788.694558 1986.893627 -133.290368
1944.944076 2162.674752 -942.163373
1407.3915 1194.595487 155.790368
1120.782032 1408.994042 -191.598186
627.038013 842.299684 546.413291
748.605781 1120.368557 247.831103
7.27616 967.638529 -480.48876
629.364429 483.620188 293.244105
468.72906 117.292941 -34.905307
254.022504 246.945878 -141.252496
